Model's parameters: 
{'source': PosixPath('/home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4'), 'classes': [0], 'project': '/home/lucas/Documents/computer_vision/src/src/computer_vision/experimentation/predict', 'name': 'GX010126', 'stream': True, 'save': False, 'save_txt': True, 'save_conf': True, 'show': False}

video 1/1 (frame 36509/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36510/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36511/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.2ms
video 1/1 (frame 36512/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 36.1ms
video 1/1 (frame 36513/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36514/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 30.4ms
video 1/1 (frame 36515/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36516/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36517/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.1ms
video 1/1 (frame 36518/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 14.1ms
video 1/1 (frame 36519/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.0ms
video 1/1 (frame 36520/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 13.5ms
video 1/1 (frame 36521/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36522/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36523/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 22.0ms
video 1/1 (frame 36524/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 15.4ms
video 1/1 (frame 36525/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 16.3ms
video 1/1 (frame 36526/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 13.4ms
video 1/1 (frame 36527/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 14.0ms
video 1/1 (frame 36528/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36529/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36530/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36531/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36532/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.0ms
video 1/1 (frame 36533/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.9ms
video 1/1 (frame 36534/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36535/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36536/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36537/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36538/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.1ms
video 1/1 (frame 36539/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36540/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.9ms
video 1/1 (frame 36541/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36542/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 18.2ms
video 1/1 (frame 36543/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 14.4ms
video 1/1 (frame 36544/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36545/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36546/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36547/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 15.5ms
video 1/1 (frame 36548/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.8ms
video 1/1 (frame 36549/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.2ms
video 1/1 (frame 36550/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36551/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36552/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 15.4ms
video 1/1 (frame 36553/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.3ms
video 1/1 (frame 36554/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36555/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 30.3ms
video 1/1 (frame 36556/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.9ms
video 1/1 (frame 36557/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 21.2ms
video 1/1 (frame 36558/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36559/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 13.9ms
video 1/1 (frame 36560/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.0ms
video 1/1 (frame 36561/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36562/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36563/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36564/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.5ms
video 1/1 (frame 36565/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.8ms
video 1/1 (frame 36566/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.9ms
video 1/1 (frame 36567/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36568/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36569/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 18.7ms
video 1/1 (frame 36570/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36571/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36572/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 18.7ms
video 1/1 (frame 36573/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36574/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 33.4ms
video 1/1 (frame 36575/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 25.2ms
video 1/1 (frame 36576/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.5ms
video 1/1 (frame 36577/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.8ms
video 1/1 (frame 36578/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.0ms
video 1/1 (frame 36579/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.0ms
video 1/1 (frame 36580/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.3ms
video 1/1 (frame 36581/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 18.4ms
video 1/1 (frame 36582/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.4ms
video 1/1 (frame 36583/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 38.3ms
video 1/1 (frame 36584/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 21.8ms
video 1/1 (frame 36585/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 16.8ms
video 1/1 (frame 36586/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.2ms
video 1/1 (frame 36587/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36588/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36589/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36590/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36591/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36592/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36593/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36594/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36595/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.8ms
video 1/1 (frame 36596/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36597/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.7ms
video 1/1 (frame 36598/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 17.6ms
video 1/1 (frame 36599/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.0ms
video 1/1 (frame 36600/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36601/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 16.0ms
video 1/1 (frame 36602/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36603/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.0ms
video 1/1 (frame 36604/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36605/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36606/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36607/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36608/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36609/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36610/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36611/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 44.3ms
video 1/1 (frame 36612/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 15.8ms
video 1/1 (frame 36613/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 43.0ms
video 1/1 (frame 36614/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 19.2ms
video 1/1 (frame 36615/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 21.3ms
video 1/1 (frame 36616/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.6ms
video 1/1 (frame 36617/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36618/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36619/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36620/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36621/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36622/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36623/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36624/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 16.1ms
video 1/1 (frame 36625/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.6ms
video 1/1 (frame 36626/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.5ms
video 1/1 (frame 36627/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.8ms
video 1/1 (frame 36628/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 36.1ms
video 1/1 (frame 36629/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 38.7ms
video 1/1 (frame 36630/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36631/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36632/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.4ms
video 1/1 (frame 36633/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 44.9ms
video 1/1 (frame 36634/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 14.6ms
video 1/1 (frame 36635/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36636/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.0ms
video 1/1 (frame 36637/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36638/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36639/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36640/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 17.9ms
video 1/1 (frame 36641/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 15.6ms
video 1/1 (frame 36642/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 27.0ms
video 1/1 (frame 36643/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 56.4ms
video 1/1 (frame 36644/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 19.6ms
video 1/1 (frame 36645/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.0ms
video 1/1 (frame 36646/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 34.0ms
video 1/1 (frame 36647/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 28.9ms
video 1/1 (frame 36648/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 50.7ms
video 1/1 (frame 36649/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 15.1ms
video 1/1 (frame 36650/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 26.7ms
video 1/1 (frame 36651/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36652/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.0ms
video 1/1 (frame 36653/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.6ms
video 1/1 (frame 36654/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.9ms
video 1/1 (frame 36655/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
